Account	Block	Ccy	#	Amount	Ethers	Tokens
0xc681d7bb73ff4238b124fd84b92c5d1721df2e70	3638526	DGD	159	200	81.088	18366.432
0x42acd991caf016b7cf516689334911eab5ad2aed	3638526	DGD	160	520	210.8288	21082.87999999
0x9911546ce52aee2ced0c46e23d2a3b16fa807f4e	3638526	SWT	161	15000	276	996231.99999999
0xbe309c103815ef198a2db8e5940835c375203c1d	3638526	SWT	162	4107.7	75.58168	13910.66799999
0x9fdd51b3ab2cc2ba62ca4ec5238a6a14cf381c71	3638527	DGD	163	120	48.6528	4865.28
0xdbdac7f902a093e0dab8f7c992920737a893eb11	3638527	GNT	164	9000	24.36	11235.99999999
0x0fe627c2fa0de3cf2f3ccc31c6a045003347480f	3638527	SWT	165	60000	1104	560399.99999999
0xa4e7227d0029cf852ff6270f01e93f4a0344d3db	3638527	REP	166	25	5.37333333333333333333	537.33333333
0xcd5393865972e7e3e33476da0b7d32c3841f0b8b	3638527	SNGLS	167	25353	34.784316	40483.949934
0x342800609da628fa5f9ac091b23c121cd383fe24	3638527	SNGLS	168	67743	92.943396	0
0x06eb39d64c4386f286309ed96509b88aa8fab525	3638528	DGD	169	2	0.81088	18000
0x3001dc7029bfaee5ad4e60556c687cbb58788df4	3638528	DGD	170	0.5	0.20272	343
0x954a88a0e17eaf0ac2dc75f27f40195bc3db4f8c	3638528	SNGLS	171	2293	3.145996	0
0x7c34739ff6978161e49457e6c0875c8f6524d8e9	3638528	GNT	172	10000	27.06666666666666666667	0
0x187b150efc866fb9231453eee823a59aec0314d0	3638529	SNGLS	173	400	0.5488	40
0x0c0da1531e61d1e883a5be1ea510cb937f9e94fc	3638529	DGD	174	39.4	15.974336	0
0xfa6ac3474adb119b12695cf9770c2cf556e9a0b0	3638529	GNT	175	2000.5	5.41468666666666666667	0
0x47f2d0af0abd13d58db33b1ef810fd9fb0271151	3638529	SNGLS	176	21740	29.82728	2595
0xe13540ecee11b212e8b775dc8e71f374aae9b3f8	3638529	DGD	177	100	40.544	12000
0x6664d7a1fc816810827c477c0ab1a42ecf7d6b57	3638530	REP	178	100	21.49333333333333333333	0
0xcd5393865972e7e3e33476da0b7d32c3841f0b8b	3638530	REP	179	90.67181818	19.48839612082133333333	40483.949934
0x86a4e49965f57a4d79434e599c26d55953bef3b5	3638530	SWT	180	360	6.624	0
